Condition,Trial,Stim_place,Stimuli_file,Condition_1.thisRepN,Condition_1.thisTrialN,Condition_1.thisN,Condition_1.thisIndex,Second_Condition.thisRepN,Second_Condition.thisTrialN,Second_Condition.thisN,Second_Condition.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Still,no-go,"(0, 0)",grey_square.png,0,9,9,22,,,,,,,,,,,106.27703860006295,107.2771813001018,107.77702959999442,108.02703260001726,None,107.77702959999442,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,10,10,26,,,,,,,,,,,109.76032130001113,110.76030700001866,111.26031769998372,111.51050779991783,None,111.26031769998372,109.27734860009514,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,11,11,31,,,,,,,,,,,113.24380489997566,114.24307599989697,114.74381379992701,114.99371380009688,None,114.74381379992701,112.76084550004452,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,12,12,18,,,,,,,,,,,116.72715659998357,117.72721179993823,118.22715590009466,118.47706800000742,None,118.22715590009466,116.24403679999523,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,13,13,14,,,,,,,,,,,120.21039899997413,121.21051530004479,121.7100281000603,121.96066499990411,space,121.7100281000603,119.72725140000694,0.3288330000359565,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,14,14,16,,,,,,,,,,,122.56045269989409,123.559761099983,124.06050979997963,124.31040679989383,None,124.06050979997963,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,15,15,13,,,,,,,,,,,126.04376289993525,127.04387779999524,127.54386209999211,127.793980400078,space,127.54386209999211,125.56066479999572,0.31890120008029044,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,16,16,27,,,,,,,,,,,128.39310300000943,129.39375400007702,129.89359580003656,130.14380410010926,None,129.89359580003656,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,17,17,17,,,,,,,,,,,131.8770963998977,132.87716799997725,133.37703919992782,133.62723640003242,None,133.37703919992782,131.39405560004525,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,18,18,24,,,,,,,,,,,135.3602728000842,136.36033709999174,136.86036709998734,137.11052410001867,None,136.86036709998734,134.8774645999074,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,19,19,29,,,,,,,,,,,138.8438746999018,139.84375660005026,140.3436998000834,140.59371270006523,None,140.3436998000834,138.35986720002256,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,20,20,9,,,,,,,,,,,142.3269583999645,143.3269404999446,143.82713319989853,144.07717559998855,space,143.82713319989853,141.844024799997,0.3396239001303911,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,21,21,7,,,,,,,,,,,144.69377629994415,145.6938048999291,146.19423600006849,146.44358560000546,space,146.19423600006849,None,0.3564406998921186,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,22,22,28,,,,,,,,,,,147.07714119995944,148.07707519992255,148.57714510010555,148.82708270009607,None,148.57714510010555,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,23,23,20,,,,,,,,,,,150.5604870999232,151.5606072000228,152.06062039989047,152.31053399993107,None,152.06062039989047,150.07761649996974,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,24,24,5,,,,,,,,,,,154.0437171999365,155.04383639991283,155.54367760010064,155.79401930002496,space,155.54367760010064,153.5602496000938,0.3030556000303477,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,25,25,3,,,,,,,,,,,156.3772539999336,157.37730689998716,157.87659929995425,158.12733180006035,space,157.87659929995425,None,0.4022957000415772,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,26,26,6,,,,,,,,,,,158.79383430001326,159.79383939993568,160.29381199995987,160.54400840005837,space,160.29381199995987,None,0.3529900999274105,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,27,27,2,,,,,,,,,,,161.17713039997034,162.17716330010444,162.67718619992957,162.92732500005513,space,162.67718619992957,None,0.2896725998725742,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,no-go,"(0, 0)",grey_square.png,0,28,28,30,,,,,,,,,,,163.49396639992483,164.4938550000079,164.9940303999465,165.24384890007786,None,164.9940303999465,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,29,29,15,,,,,,,,,,,166.97709499998018,167.97719649993815,168.47663770010695,168.7272671998944,space,168.47663770010695,166.49446620000526,0.3141773999668658,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,30,30,12,,,,,,,,,,,169.3105707000941,170.31065330002457,170.81067060003988,171.06080439989455,space,170.81067060003988,None,0.3165134999435395,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Still,go,"(0, 0)",grey_circle.png,0,31,31,4,,,,,,,,,,,171.64387580007315,172.64394919993356,173.14384780009277,173.3938221000135,space,173.14384780009277,None,0.2389263000804931,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
,,,,,,,,,,,,,,,,,,,,,,,,,,173.41208159993403,None,y,7.186643700115383,173.41208159993403,None,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, -0.4)",grey_square.png,,,,,0,0,0,18,,,,,,,181.14372649998404,182.14404359995387,182.64393560006283,182.8938005999662,None,182.64393560006283,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, 0.4)",grey_square.png,,,,,0,1,1,27,,,,,,,184.6271504999604,185.62719210004434,186.12737050000578,186.3773860000074,None,186.12737050000578,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, 0.4)",grey_square.png,,,,,0,2,2,20,,,,,,,188.11051109991968,189.11034199991263,189.6106688999571,189.86049550003372,None,189.6106688999571,187.62747809989378,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, 0.4)",grey_circle.png,,,,,0,3,3,10,,,,,,,191.594020599965,192.59403680008836,193.09400969999842,193.34406629996374,space,193.09400969999842,191.11081569991075,0.35285829985514283,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, -0.4)",grey_circle.png,,,,,0,4,4,15,,,,,,,193.9773395000957,194.97720169997774,195.47734660003334,195.72736530005932,space,195.47734660003334,None,0.35356159997172654,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, 0.4)",grey_square.png,,,,,0,5,5,25,,,,,,,196.36046690004878,197.3604715000838,197.86053370009176,198.11072440003045,None,197.86053370009176,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, 0.4)",grey_circle.png,,,,,0,6,6,8,,,,,,,199.8440235001035,200.84334339993075,201.34404610004276,201.5938971999567,space,201.34404610004276,199.36083399993367,0.3589550000615418,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, 0.4)",grey_circle.png,,,,,0,7,7,11,,,,,,,202.2272932000924,203.2272757999599,203.7272131999489,203.977299900027,space,203.7272131999489,None,0.42359070014208555,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, -0.4)",grey_circle.png,,,,,0,8,8,12,,,,,,,204.67728559998795,205.6773767999839,206.17734639998525,206.42742679989897,space,206.17734639998525,None,0.3252352001145482,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, -0.4)",grey_circle.png,,,,,0,9,9,0,,,,,,,207.01055669994093,208.0107034998946,208.5108093000017,208.76078610005789,space,208.5108093000017,None,0.328207700047642,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, 0.4)",grey_square.png,,,,,0,10,10,23,,,,,,,209.36054520006292,210.3604641999118,210.8605671999976,211.1109728999436,None,210.8605671999976,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, 0.4)",grey_square.png,,,,,0,11,11,24,,,,,,,212.84404950006865,213.8440521999728,214.3441157999914,214.59414860000834,None,214.3441157999914,212.3608637000434,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, -0.4)",grey_square.png,,,,,0,12,12,31,,,,,,,216.32739109988324,217.32741810008883,217.82708529988304,218.077594100032,None,217.82708529988304,215.84421220002696,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, -0.4)",grey_square.png,,,,,0,13,13,30,,,,,,,219.81070820009336,220.81048849993385,221.31075339997187,221.56091980007477,None,221.31075339997187,219.3281686999835,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, 0.4)",grey_circle.png,,,,,0,14,14,9,,,,,,,223.293933799956,224.29407799988985,224.79413420008495,225.0444171000272,space,224.79413420008495,222.81087099993601,0.3489067000336945,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, 0.4)",grey_circle.png,,,,,0,15,15,6,,,,,,,225.66070819995366,226.6604881999083,227.16079999995418,227.4105116999708,space,227.16079999995418,None,0.3180813000071794,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, -0.4)",grey_circle.png,,,,,0,16,16,2,,,,,,,227.99409750010818,228.99375839997083,229.49408579990268,229.7440269999206,space,229.49408579990268,None,0.32098079985007644,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, -0.4)",grey_circle.png,,,,,0,17,17,3,,,,,,,230.34401770005934,231.34409820009023,231.84415240003727,232.09398710005917,space,231.84415240003727,None,0.354852199787274,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, 0.4)",grey_circle.png,,,,,0,18,18,5,,,,,,,232.727314400021,233.72735349996947,234.22681430005468,234.47724379994906,space,234.22681430005468,None,0.4041916998103261,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, -0.4)",grey_square.png,,,,,0,19,19,19,,,,,,,235.1606848000083,236.16071030008607,236.66051449999213,236.91092070005834,None,236.66051449999213,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, 0.4)",grey_circle.png,,,,,0,20,20,4,,,,,,,238.64348899992183,239.64402980008163,240.1440322000999,240.39406320010312,space,240.1440322000999,238.16089119995013,0.31098469998687506,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, -0.4)",grey_square.png,,,,,0,21,21,28,,,,,,,240.97736079990864,241.9769673999399,242.477462900104,242.72758809989318,None,242.477462900104,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, 0.4)",grey_square.png,,,,,0,22,22,21,,,,,,,244.46080169989727,245.46081579988822,245.96072639990598,246.2106321998872,None,245.96072639990598,243.97761590010487,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, -0.4)",grey_circle.png,,,,,0,23,23,14,,,,,,,247.94391610007733,248.94405049993657,249.44419760000892,249.69388659996912,space,249.44419760000892,247.4610049999319,0.3546838001348078,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, -0.4)",grey_square.png,,,,,0,24,24,29,,,,,,,250.32748609990813,251.32720619998872,251.82753239991143,252.0772905999329,None,251.82753239991143,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(0.8, -0.4)",grey_circle.png,,,,,0,25,25,13,,,,,,,253.81079860008322,254.81083630002104,255.31075190007687,255.56076849997044,space,255.31075190007687,253.32684580003843,0.31245209998451173,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, -0.4)",grey_circle.png,,,,,0,26,26,1,,,,,,,256.1440795001108,257.14409049996175,257.6440268999431,257.89407890010625,space,257.6440268999431,None,0.4109883001074195,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(0.8, 0.4)",grey_square.png,,,,,0,27,27,26,,,,,,,258.5772402000148,259.5773151998874,260.07742709992453,260.3275733999908,None,260.07742709992453,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,go,"(-0.8, 0.4)",grey_circle.png,,,,,0,28,28,7,,,,,,,262.0607682999689,263.06075760000385,263.560575600015,263.81090510007925,space,263.560575600015,261.5783287000377,0.2862829000223428,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, -0.4)",grey_square.png,,,,,0,29,29,17,,,,,,,264.3773368000984,265.37743339990266,265.8775170999579,266.12744310009293,None,265.8775170999579,None,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, -0.4)",grey_square.png,,,,,0,30,30,16,,,,,,,267.86073040007614,268.8604536000639,269.3606994000729,269.6107111000456,None,269.3606994000729,267.3776054000482,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
Move,no-go,"(-0.8, 0.4)",grey_square.png,,,,,0,31,31,22,,,,,,,271.3441780998837,272.34420859999955,272.8441512999125,273.0941786998883,None,272.8441512999125,270.86097280005924,,,,,,,,T1,001,2021_Dec_01_1422,Circle_SDT,2021.2.3,59.98836219705252,
